SKU,MaterialName,Category,Supplier,UnitPrice,StockQty,Status,UpdatedAt
SKU-039149,Material4149,Consumable,Umbrella,49.73,43,Discontinued,2026-06-17
SKU-039150,Material4150,Raw Material,Acme Corp,51.10,50,Pending,2026-01-01
SKU-039151,Material4151,Component,Umbrella,52.47,57,Backorder,2026-02-12
SKU-039152,Material4152,Packaging,Acme Corp,53.84,64,Active,2026-03-23
SKU-039153,Material4153,Fixture,Umbrella,55.21,71,Discontinued,2026-04-07
SKU-039154,Material4154,Consumable,Acme Corp,56.58,78,Pending,2026-05-18
SKU-039155,Material4155,Raw Material,Umbrella,57.95,85,Backorder,2026-06-02
SKU-039156,Material4156,Component,Acme Corp,10.42,92,Active,2026-01-13
SKU-039157,Material4157,Packaging,Umbrella,11.79,99,Discontinued,2026-02-24
SKU-039158,Material4158,Fixture,Acme Corp,13.16,106,Pending,2026-03-08
SKU-039159,Material4159,Consumable,Umbrella,14.53,113,Backorder,2026-04-19
SKU-039160,Material4160,Raw Material,Acme Corp,15.90,120,Active,2026-05-03
SKU-039161,Material4161,Component,Umbrella,17.27,127,Discontinued,2026-06-14
SKU-039162,Material4162,Packaging,Acme Corp,18.64,134,Pending,2026-01-25
SKU-039163,Material4163,Fixture,Umbrella,20.01,141,Backorder,2026-02-09
SKU-039164,Material4164,Consumable,Acme Corp,21.38,148,Active,2026-03-20
SKU-039165,Material4165,Raw Material,Umbrella,22.75,155,Discontinued,2026-04-04
SKU-039166,Material4166,Component,Acme Corp,24.12,162,Pending,2026-05-15
SKU-039167,Material4167,Packaging,Umbrella,25.49,169,Backorder,2026-06-26
SKU-039168,Material4168,Fixture,Acme Corp,26.86,176,Active,2026-01-10
SKU-039169,Material4169,Consumable,Umbrella,28.23,183,Discontinued,2026-02-21
SKU-039170,Material4170,Raw Material,Acme Corp,29.60,190,Pending,2026-03-05
SKU-039171,Material4171,Component,Umbrella,30.97,197,Backorder,2026-04-16
SKU-039172,Material4172,Packaging,Acme Corp,32.34,204,Active,2026-05-27
SKU-039173,Material4173,Fixture,Umbrella,33.71,211,Discontinued,2026-06-11
SKU-039174,Material4174,Consumable,Acme Corp,35.08,218,Pending,2026-01-22
SKU-039175,Material4175,Raw Material,Umbrella,36.45,225,Backorder,2026-02-06
SKU-039176,Material4176,Component,Acme Corp,37.82,232,Active,2026-03-17
SKU-039177,Material4177,Packaging,Umbrella,39.19,239,Discontinued,2026-04-01
SKU-039178,Material4178,Fixture,Acme Corp,40.56,246,Pending,2026-05-12
SKU-039179,Material4179,Consumable,Umbrella,41.93,253,Backorder,2026-06-23
SKU-039180,Material4180,Raw Material,Acme Corp,43.30,260,Active,2026-01-07
SKU-039181,Material4181,Component,Umbrella,44.67,267,Discontinued,2026-02-18
SKU-039182,Material4182,Packaging,Acme Corp,46.04,274,Pending,2026-03-02
SKU-039183,Material4183,Fixture,Umbrella,47.41,281,Backorder,2026-04-13
SKU-039184,Material4184,Consumable,Acme Corp,48.78,288,Active,2026-05-24
SKU-039185,Material4185,Raw Material,Umbrella,50.15,295,Discontinued,2026-06-08
SKU-039186,Material4186,Component,Acme Corp,51.52,302,Pending,2026-01-19
SKU-039187,Material4187,Packaging,Umbrella,52.89,309,Backorder,2026-02-03
SKU-039188,Material4188,Fixture,Acme Corp,54.26,316,Active,2026-03-14
SKU-039189,Material4189,Consumable,Umbrella,55.63,323,Discontinued,2026-04-25
SKU-039190,Material4190,Raw Material,Acme Corp,57.00,330,Pending,2026-05-09
SKU-039191,Material4191,Component,Umbrella,58.37,337,Backorder,2026-06-20
SKU-039192,Material4192,Packaging,Acme Corp,10.84,344,Active,2026-01-04
SKU-039193,Material4193,Fixture,Umbrella,12.21,351,Discontinued,2026-02-15
SKU-039194,Material4194,Consumable,Acme Corp,13.58,358,Pending,2026-03-26
SKU-039195,Material4195,Raw Material,Umbrella,14.95,365,Backorder,2026-04-10
SKU-039196,Material4196,Component,Acme Corp,16.32,372,Active,2026-05-21
SKU-039197,Material4197,Packaging,Umbrella,17.69,379,Discontinued,2026-06-05
SKU-039198,Material4198,Fixture,Acme Corp,19.06,386,Pending,2026-01-16
SKU-039199,Material4199,Consumable,Umbrella,20.43,393,Backorder,2026-02-27
SKU-039200,Material4200,Raw Material,Acme Corp,21.80,400,Active,2026-03-11
SKU-039201,Material4201,Component,Umbrella,23.17,407,Discontinued,2026-04-22
SKU-039202,Material4202,Packaging,Acme Corp,24.54,414,Pending,2026-05-06
SKU-039203,Material4203,Fixture,Umbrella,25.91,421,Backorder,2026-06-17
SKU-039204,Material4204,Consumable,Acme Corp,27.28,428,Active,2026-01-01
SKU-039205,Material4205,Raw Material,Umbrella,28.65,435,Discontinued,2026-02-12
SKU-039206,Material4206,Component,Acme Corp,30.02,442,Pending,2026-03-23
SKU-039207,Material4207,Packaging,Umbrella,31.39,449,Backorder,2026-04-07
SKU-039208,Material4208,Fixture,Acme Corp,32.76,456,Active,2026-05-18
SKU-039209,Material4209,Consumable,Umbrella,34.13,463,Discontinued,2026-06-02
SKU-039210,Material4210,Raw Material,Acme Corp,35.50,470,Pending,2026-01-13
SKU-039211,Material4211,Component,Umbrella,36.87,477,Backorder,2026-02-24
SKU-039212,Material4212,Packaging,Acme Corp,38.24,484,Active,2026-03-08
SKU-039213,Material4213,Fixture,Umbrella,39.61,491,Discontinued,2026-04-19
SKU-039214,Material4214,Consumable,Acme Corp,40.98,498,Pending,2026-05-03
SKU-039215,Material4215,Raw Material,Umbrella,42.35,505,Backorder,2026-06-14
SKU-039216,Material4216,Component,Acme Corp,43.72,512,Active,2026-01-25
SKU-039217,Material4217,Packaging,Umbrella,45.09,519,Discontinued,2026-02-09
SKU-039218,Material4218,Fixture,Acme Corp,46.46,526,Pending,2026-03-20
SKU-039219,Material4219,Consumable,Umbrella,47.83,533,Backorder,2026-04-04
SKU-039220,Material4220,Raw Material,Acme Corp,49.20,540,Active,2026-05-15
SKU-039221,Material4221,Component,Umbrella,50.57,547,Discontinued,2026-06-26
SKU-039222,Material4222,Packaging,Acme Corp,51.94,554,Pending,2026-01-10
SKU-039223,Material4223,Fixture,Umbrella,53.31,561,Backorder,2026-02-21
SKU-039224,Material4224,Consumable,Acme Corp,54.68,568,Active,2026-03-05
SKU-039225,Material4225,Raw Material,Umbrella,56.05,575,Discontinued,2026-04-16
SKU-039226,Material4226,Component,Acme Corp,57.42,582,Pending,2026-05-27
SKU-039227,Material4227,Packaging,Umbrella,58.79,589,Backorder,2026-06-11
SKU-039228,Material4228,Fixture,Acme Corp,11.26,596,Active,2026-01-22
SKU-039229,Material4229,Consumable,Umbrella,12.63,603,Discontinued,2026-02-06
SKU-039230,Material4230,Raw Material,Acme Corp,14.00,610,Pending,2026-03-17
SKU-039231,Material4231,Component,Umbrella,15.37,617,Backorder,2026-04-01
SKU-039232,Material4232,Packaging,Acme Corp,16.74,624,Active,2026-05-12
SKU-039233,Material4233,Fixture,Umbrella,18.11,631,Discontinued,2026-06-23
SKU-039234,Material4234,Consumable,Acme Corp,19.48,638,Pending,2026-01-07
SKU-039235,Material4235,Raw Material,Umbrella,20.85,645,Backorder,2026-02-18
SKU-039236,Material4236,Component,Acme Corp,22.22,652,Active,2026-03-02
SKU-039237,Material4237,Packaging,Umbrella,23.59,659,Discontinued,2026-04-13
SKU-039238,Material4238,Fixture,Acme Corp,24.96,666,Pending,2026-05-24
SKU-039239,Material4239,Consumable,Umbrella,26.33,673,Backorder,2026-06-08
SKU-039240,Material4240,Raw Material,Acme Corp,27.70,680,Active,2026-01-19
SKU-039241,Material4241,Component,Umbrella,29.07,687,Discontinued,2026-02-03
SKU-039242,Material4242,Packaging,Acme Corp,30.44,694,Pending,2026-03-14
SKU-039243,Material4243,Fixture,Umbrella,31.81,701,Backorder,2026-04-25
SKU-039244,Material4244,Consumable,Acme Corp,33.18,708,Active,2026-05-09
SKU-039245,Material4245,Raw Material,Umbrella,34.55,715,Discontinued,2026-06-20
SKU-039246,Material4246,Component,Acme Corp,35.92,722,Pending,2026-01-04
SKU-039247,Material4247,Packaging,Umbrella,37.29,729,Backorder,2026-02-15
SKU-039248,Material4248,Fixture,Acme Corp,38.66,736,Active,2026-03-26
SKU-039249,Material4249,Consumable,Umbrella,40.03,743,Discontinued,2026-04-10
SKU-039250,Material4250,Raw Material,Acme Corp,41.40,750,Pending,2026-05-21
SKU-039251,Material4251,Component,Umbrella,42.77,757,Backorder,2026-06-05
SKU-039252,Material4252,Packaging,Acme Corp,44.14,764,Active,2026-01-16
SKU-039253,Material4253,Fixture,Umbrella,45.51,771,Discontinued,2026-02-27
SKU-039254,Material4254,Consumable,Acme Corp,46.88,778,Pending,2026-03-11
SKU-039255,Material4255,Raw Material,Umbrella,48.25,785,Backorder,2026-04-22
SKU-039256,Material4256,Component,Acme Corp,49.62,792,Active,2026-05-06
SKU-039257,Material4257,Packaging,Umbrella,50.99,799,Discontinued,2026-06-17
SKU-039258,Material4258,Fixture,Acme Corp,52.36,806,Pending,2026-01-01
SKU-039259,Material4259,Consumable,Umbrella,53.73,813,Backorder,2026-02-12
SKU-039260,Material4260,Raw Material,Acme Corp,55.10,820,Active,2026-03-23
SKU-039261,Material4261,Component,Umbrella,56.47,827,Discontinued,2026-04-07
SKU-039262,Material4262,Packaging,Acme Corp,57.84,834,Pending,2026-05-18
SKU-039263,Material4263,Fixture,Umbrella,10.31,841,Backorder,2026-06-02
SKU-039264,Material4264,Consumable,Acme Corp,11.68,848,Active,2026-01-13
SKU-039265,Material4265,Raw Material,Umbrella,13.05,855,Discontinued,2026-02-24
SKU-039266,Material4266,Component,Acme Corp,14.42,862,Pending,2026-03-08
SKU-039267,Material4267,Packaging,Umbrella,15.79,869,Backorder,2026-04-19
SKU-039268,Material4268,Fixture,Acme Corp,17.16,876,Active,2026-05-03
SKU-039269,Material4269,Consumable,Umbrella,18.53,883,Discontinued,2026-06-14
SKU-039270,Material4270,Raw Material,Acme Corp,19.90,890,Pending,2026-01-25
SKU-039271,Material4271,Component,Umbrella,21.27,897,Backorder,2026-02-09
SKU-039272,Material4272,Packaging,Acme Corp,22.64,904,Active,2026-03-20
SKU-039273,Material4273,Fixture,Umbrella,24.01,911,Discontinued,2026-04-04
SKU-039274,Material4274,Consumable,Acme Corp,25.38,918,Pending,2026-05-15
SKU-039275,Material4275,Raw Material,Umbrella,26.75,925,Backorder,2026-06-26
SKU-039276,Material4276,Component,Acme Corp,28.12,932,Active,2026-01-10
SKU-039277,Material4277,Packaging,Umbrella,29.49,939,Discontinued,2026-02-21
SKU-039278,Material4278,Fixture,Acme Corp,30.86,946,Pending,2026-03-05
SKU-039279,Material4279,Consumable,Umbrella,32.23,953,Backorder,2026-04-16
SKU-039280,Material4280,Raw Material,Acme Corp,33.60,960,Active,2026-05-27
SKU-039281,Material4281,Component,Umbrella,34.97,967,Discontinued,2026-06-11
SKU-039282,Material4282,Packaging,Acme Corp,36.34,974,Pending,2026-01-22
SKU-039283,Material4283,Fixture,Umbrella,37.71,981,Backorder,2026-02-06
SKU-039284,Material4284,Consumable,Acme Corp,39.08,988,Active,2026-03-17
SKU-039285,Material4285,Raw Material,Umbrella,40.45,995,Discontinued,2026-04-01
SKU-039286,Material4286,Component,Acme Corp,41.82,1002,Pending,2026-05-12
SKU-039287,Material4287,Packaging,Umbrella,43.19,1009,Backorder,2026-06-23
SKU-039288,Material4288,Fixture,Acme Corp,44.56,1016,Active,2026-01-07
SKU-039289,Material4289,Consumable,Umbrella,45.93,1023,Discontinued,2026-02-18
SKU-039290,Material4290,Raw Material,Acme Corp,47.30,1030,Pending,2026-03-02
SKU-039291,Material4291,Component,Umbrella,48.67,1037,Backorder,2026-04-13
SKU-039292,Material4292,Packaging,Acme Corp,50.04,1044,Active,2026-05-24
SKU-039293,Material4293,Fixture,Umbrella,51.41,1051,Discontinued,2026-06-08
SKU-039294,Material4294,Consumable,Acme Corp,52.78,1058,Pending,2026-01-19
SKU-039295,Material4295,Raw Material,Umbrella,54.15,1065,Backorder,2026-02-03
SKU-039296,Material4296,Component,Acme Corp,55.52,1072,Active,2026-03-14
SKU-039297,Material4297,Packaging,Umbrella,56.89,1079,Discontinued,2026-04-25
SKU-039298,Material4298,Fixture,Acme Corp,58.26,1086,Pending,2026-05-09
SKU-039299,Material4299,Consumable,Umbrella,10.73,1093,Backorder,2026-06-20
SKU-039300,Material4300,Raw Material,Acme Corp,12.10,1100,Active,2026-01-04
SKU-039301,Material4301,Component,Umbrella,13.47,1107,Discontinued,2026-02-15
SKU-039302,Material4302,Packaging,Acme Corp,14.84,1114,Pending,2026-03-26
SKU-039303,Material4303,Fixture,Umbrella,16.21,1121,Backorder,2026-04-10
SKU-039304,Material4304,Consumable,Acme Corp,17.58,1128,Active,2026-05-21
SKU-039305,Material4305,Raw Material,Umbrella,18.95,1135,Discontinued,2026-06-05
SKU-039306,Material4306,Component,Acme Corp,20.32,1142,Pending,2026-01-16
SKU-039307,Material4307,Packaging,Umbrella,21.69,1149,Backorder,2026-02-27
SKU-039308,Material4308,Fixture,Acme Corp,23.06,1156,Active,2026-03-11
SKU-039309,Material4309,Consumable,Umbrella,24.43,1163,Discontinued,2026-04-22
SKU-039310,Material4310,Raw Material,Acme Corp,25.80,1170,Pending,2026-05-06
SKU-039311,Material4311,Component,Umbrella,27.17,1177,Backorder,2026-06-17
SKU-039312,Material4312,Packaging,Acme Corp,28.54,1184,Active,2026-01-01
SKU-039313,Material4313,Fixture,Umbrella,29.91,1191,Discontinued,2026-02-12
SKU-039314,Material4314,Consumable,Acme Corp,31.28,1198,Pending,2026-03-23
SKU-039315,Material4315,Raw Material,Umbrella,32.65,1205,Backorder,2026-04-07
SKU-039316,Material4316,Component,Acme Corp,34.02,1212,Active,2026-05-18
SKU-039317,Material4317,Packaging,Umbrella,35.39,1219,Discontinued,2026-06-02
SKU-039318,Material4318,Fixture,Acme Corp,36.76,1226,Pending,2026-01-13
SKU-039319,Material4319,Consumable,Umbrella,38.13,1233,Backorder,2026-02-24
SKU-039320,Material4320,Raw Material,Acme Corp,39.50,1240,Active,2026-03-08
SKU-039321,Material4321,Component,Umbrella,40.87,1247,Discontinued,2026-04-19
SKU-039322,Material4322,Packaging,Acme Corp,42.24,1254,Pending,2026-05-03
SKU-039323,Material4323,Fixture,Umbrella,43.61,1261,Backorder,2026-06-14
SKU-039324,Material4324,Consumable,Acme Corp,44.98,1268,Active,2026-01-25
SKU-039325,Material4325,Raw Material,Umbrella,46.35,1275,Discontinued,2026-02-09
SKU-039326,Material4326,Component,Acme Corp,47.72,1282,Pending,2026-03-20
SKU-039327,Material4327,Packaging,Umbrella,49.09,1289,Backorder,2026-04-04
SKU-039328,Material4328,Fixture,Acme Corp,50.46,1296,Active,2026-05-15
SKU-039329,Material4329,Consumable,Umbrella,51.83,1303,Discontinued,2026-06-26
SKU-039330,Material4330,Raw Material,Acme Corp,53.20,1310,Pending,2026-01-10
SKU-039331,Material4331,Component,Umbrella,54.57,1317,Backorder,2026-02-21
SKU-039332,Material4332,Packaging,Acme Corp,55.94,1324,Active,2026-03-05
SKU-039333,Material4333,Fixture,Umbrella,57.31,1331,Discontinued,2026-04-16
SKU-039334,Material4334,Consumable,Acme Corp,58.68,1338,Pending,2026-05-27
SKU-039335,Material4335,Raw Material,Umbrella,11.15,1345,Backorder,2026-06-11
SKU-039336,Material4336,Component,Acme Corp,12.52,1352,Active,2026-01-22
SKU-039337,Material4337,Packaging,Umbrella,13.89,1359,Discontinued,2026-02-06
SKU-039338,Material4338,Fixture,Acme Corp,15.26,1366,Pending,2026-03-17
SKU-039339,Material4339,Consumable,Umbrella,16.63,1373,Backorder,2026-04-01
SKU-039340,Material4340,Raw Material,Acme Corp,18.00,1380,Active,2026-05-12
SKU-039341,Material4341,Component,Umbrella,19.37,1387,Discontinued,2026-06-23
SKU-039342,Material4342,Packaging,Acme Corp,20.74,1394,Pending,2026-01-07
SKU-039343,Material4343,Fixture,Umbrella,22.11,1401,Backorder,2026-02-18
SKU-039344,Material4344,Consumable,Acme Corp,23.48,1408,Active,2026-03-02
SKU-039345,Material4345,Raw Material,Umbrella,24.85,1415,Discontinued,2026-04-13
SKU-039346,Material4346,Component,Acme Corp,26.22,1422,Pending,2026-05-24
SKU-039347,Material4347,Packaging,Umbrella,27.59,1429,Backorder,2026-06-08
SKU-039348,Material4348,Fixture,Acme Corp,28.96,1436,Active,2026-01-19
SKU-039349,Material4349,Consumable,Umbrella,30.33,1443,Discontinued,2026-02-03
SKU-039350,Material4350,Raw Material,Acme Corp,31.70,1450,Pending,2026-03-14
SKU-039351,Material4351,Component,Umbrella,33.07,1457,Backorder,2026-04-25
SKU-039352,Material4352,Packaging,Acme Corp,34.44,1464,Active,2026-05-09
SKU-039353,Material4353,Fixture,Umbrella,35.81,1471,Discontinued,2026-06-20
SKU-039354,Material4354,Consumable,Acme Corp,37.18,1478,Pending,2026-01-04
SKU-039355,Material4355,Raw Material,Umbrella,38.55,1485,Backorder,2026-02-15
SKU-039356,Material4356,Component,Acme Corp,39.92,1492,Active,2026-03-26
SKU-039357,Material4357,Packaging,Umbrella,41.29,1499,Discontinued,2026-04-10
SKU-039358,Material4358,Fixture,Acme Corp,42.66,1506,Pending,2026-05-21
SKU-039359,Material4359,Consumable,Umbrella,44.03,1513,Backorder,2026-06-05
SKU-039360,Material4360,Raw Material,Acme Corp,45.40,1520,Active,2026-01-16
SKU-039361,Material4361,Component,Umbrella,46.77,1527,Discontinued,2026-02-27
SKU-039362,Material4362,Packaging,Acme Corp,48.14,1534,Pending,2026-03-11
SKU-039363,Material4363,Fixture,Umbrella,49.51,1541,Backorder,2026-04-22
SKU-039364,Material4364,Consumable,Acme Corp,50.88,1548,Active,2026-05-06
SKU-039365,Material4365,Raw Material,Umbrella,52.25,1555,Discontinued,2026-06-17
SKU-039366,Material4366,Component,Acme Corp,53.62,1562,Pending,2026-01-01
SKU-039367,Material4367,Packaging,Umbrella,54.99,1569,Backorder,2026-02-12
SKU-039368,Material4368,Fixture,Acme Corp,56.36,1576,Active,2026-03-23
SKU-039369,Material4369,Consumable,Umbrella,57.73,1583,Discontinued,2026-04-07
SKU-039370,Material4370,Raw Material,Acme Corp,10.20,1590,Pending,2026-05-18
SKU-039371,Material4371,Component,Umbrella,11.57,1597,Backorder,2026-06-02
SKU-039372,Material4372,Packaging,Acme Corp,12.94,1604,Active,2026-01-13
SKU-039373,Material4373,Fixture,Umbrella,14.31,1611,Discontinued,2026-02-24
SKU-039374,Material4374,Consumable,Acme Corp,15.68,1618,Pending,2026-03-08
SKU-039375,Material4375,Raw Material,Umbrella,17.05,1625,Backorder,2026-04-19
SKU-039376,Material4376,Component,Acme Corp,18.42,1632,Active,2026-05-03
SKU-039377,Material4377,Packaging,Umbrella,19.79,1639,Discontinued,2026-06-14
SKU-039378,Material4378,Fixture,Acme Corp,21.16,1646,Pending,2026-01-25
SKU-039379,Material4379,Consumable,Umbrella,22.53,1653,Backorder,2026-02-09
SKU-039380,Material4380,Raw Material,Acme Corp,23.90,1660,Active,2026-03-20
SKU-039381,Material4381,Component,Umbrella,25.27,1667,Discontinued,2026-04-04
SKU-039382,Material4382,Packaging,Acme Corp,26.64,1674,Pending,2026-05-15
SKU-039383,Material4383,Fixture,Umbrella,28.01,1681,Backorder,2026-06-26
SKU-039384,Material4384,Consumable,Acme Corp,29.38,1688,Active,2026-01-10
SKU-039385,Material4385,Raw Material,Umbrella,30.75,1695,Discontinued,2026-02-21
SKU-039386,Material4386,Component,Acme Corp,32.12,1702,Pending,2026-03-05
SKU-039387,Material4387,Packaging,Umbrella,33.49,1709,Backorder,2026-04-16
SKU-039388,Material4388,Fixture,Acme Corp,34.86,1716,Active,2026-05-27
SKU-039389,Material4389,Consumable,Umbrella,36.23,1723,Discontinued,2026-06-11
SKU-039390,Material4390,Raw Material,Acme Corp,37.60,1730,Pending,2026-01-22
SKU-039391,Material4391,Component,Umbrella,38.97,1737,Backorder,2026-02-06
SKU-039392,Material4392,Packaging,Acme Corp,40.34,1744,Active,2026-03-17
SKU-039393,Material4393,Fixture,Umbrella,41.71,1751,Discontinued,2026-04-01
SKU-039394,Material4394,Consumable,Acme Corp,43.08,1758,Pending,2026-05-12
SKU-039395,Material4395,Raw Material,Umbrella,44.45,1765,Backorder,2026-06-23
SKU-039396,Material4396,Component,Acme Corp,45.82,1772,Active,2026-01-07
SKU-039397,Material4397,Packaging,Umbrella,47.19,1779,Discontinued,2026-02-18
SKU-039398,Material4398,Fixture,Acme Corp,48.56,1786,Pending,2026-03-02
SKU-039399,Material4399,Consumable,Umbrella,49.93,1793,Backorder,2026-04-13
SKU-039400,Material4400,Raw Material,Acme Corp,51.30,1800,Active,2026-05-24
SKU-039401,Material4401,Component,Umbrella,52.67,1807,Discontinued,2026-06-08
SKU-039402,Material4402,Packaging,Acme Corp,54.04,1814,Pending,2026-01-19
SKU-039403,Material4403,Fixture,Umbrella,55.41,1821,Backorder,2026-02-03
SKU-039404,Material4404,Consumable,Acme Corp,56.78,1828,Active,2026-03-14
SKU-039405,Material4405,Raw Material,Umbrella,58.15,1835,Discontinued,2026-04-25
SKU-039406,Material4406,Component,Acme Corp,10.62,1842,Pending,2026-05-09
SKU-039407,Material4407,Packaging,Umbrella,11.99,1849,Backorder,2026-06-20
SKU-039408,Material4408,Fixture,Acme Corp,13.36,1856,Active,2026-01-04
SKU-039409,Material4409,Consumable,Umbrella,14.73,1863,Discontinued,2026-02-15
SKU-039410,Material4410,Raw Material,Acme Corp,16.10,1870,Pending,2026-03-26
SKU-039411,Material4411,Component,Umbrella,17.47,1877,Backorder,2026-04-10
SKU-039412,Material4412,Packaging,Acme Corp,18.84,1884,Active,2026-05-21
SKU-039413,Material4413,Fixture,Umbrella,20.21,1891,Discontinued,2026-06-05
